Arrival_time,Service_duration,Time_to_abandon,Day
549.0,3360.0,700.0,1.0
1458.0,299.0,32.0,1.0
1768.0,434.0,2331.0,1.0
1801.0,505.0,4324.0,1.0
2038.0,4665.0,3609.0,1.0
2163.0,714.0,428.0,1.0
2295.0,1102.0,4535.0,1.0
3188.0,443.0,2037.0,1.0
3189.0,522.0,2104.0,1.0
3195.0,659.0,2560.0,1.0
3219.0,116.0,1374.0,1.0
3258.0,1200.0,547.0,1.0
3493.0,4.0,1140.0,1.0
3622.0,1324.0,29.0,1.0
3799.0,2713.0,387.0,1.0
4852.0,1762.0,717.0,1.0
5202.0,1434.0,796.0,1.0
5520.0,29.0,1342.0,1.0
5567.0,6.0,324.0,1.0
6085.0,1036.0,1548.0,1.0
6458.0,196.0,1759.0,1.0
7437.0,383.0,30.0,1.0
7625.0,72.0,1291.0,1.0
8128.0,364.0,3009.0,1.0
8595.0,6058.0,3089.0,1.0
8641.0,564.0,1354.0,1.0
9058.0,1436.0,3163.0,1.0
9253.0,516.0,116.0,1.0
9517.0,140.0,1168.0,1.0
10173.0,1163.0,142.0,1.0
10335.0,1152.0,673.0,1.0
10350.0,921.0,1144.0,1.0
10934.0,572.0,4906.0,1.0
11405.0,101.0,244.0,1.0
11969.0,1267.0,1557.0,1.0
12413.0,645.0,1842.0,1.0
12739.0,6563.0,460.0,1.0
12749.0,3677.0,79.0,1.0
13015.0,7239.0,2369.0,1.0
13435.0,25.0,572.0,1.0
13799.0,305.0,409.0,1.0
13975.0,2189.0,399.0,1.0
14309.0,466.0,424.0,1.0
15225.0,1847.0,430.0,1.0
15917.0,423.0,328.0,1.0
15934.0,3660.0,6405.0,1.0
15941.0,309.0,869.0,1.0
16107.0,2791.0,62.0,1.0
16589.0,1000.0,3743.0,1.0
16940.0,1674.0,1814.0,1.0
18425.0,1650.0,950.0,1.0
18803.0,760.0,1722.0,1.0
19435.0,1444.0,821.0,1.0
19972.0,278.0,813.0,1.0
20076.0,1253.0,2145.0,1.0
20461.0,1629.0,1383.0,1.0
20670.0,282.0,160.0,1.0
21019.0,2028.0,162.0,1.0
22309.0,1016.0,56.0,1.0
22993.0,549.0,71.0,1.0
24201.0,55.0,1922.0,1.0
24462.0,1004.0,1509.0,1.0
24816.0,1344.0,1966.0,1.0
24945.0,556.0,10700.0,1.0
25617.0,4413.0,317.0,1.0
25930.0,216.0,2999.0,1.0
26405.0,4029.0,1012.0,1.0
30267.0,386.0,1448.0,1.0
30450.0,360.0,758.0,1.0
30539.0,290.0,463.0,1.0
31307.0,1581.0,2289.0,1.0
31308.0,660.0,411.0,1.0
31547.0,523.0,2377.0,1.0
31623.0,1759.0,1456.0,1.0
31695.0,1531.0,369.0,1.0
31905.0,186.0,1498.0,1.0
31941.0,2825.0,5263.0,1.0
32373.0,340.0,1275.0,1.0
32396.0,795.0,782.0,1.0
32517.0,5658.0,2387.0,1.0
32567.0,1244.0,1317.0,1.0
33204.0,5766.0,495.0,1.0
33361.0,580.0,804.0,1.0
33529.0,4866.0,1156.0,1.0
33656.0,3457.0,1499.0,1.0
33895.0,2088.0,71.0,1.0
34099.0,2970.0,580.0,1.0
34682.0,977.0,2056.0,1.0
34775.0,30.0,103.0,1.0
34855.0,324.0,2519.0,1.0
35021.0,925.0,2814.0,1.0
35085.0,8422.0,2044.0,1.0
35325.0,188.0,1169.0,1.0
35648.0,538.0,19.0,1.0
35771.0,342.0,862.0,1.0
35797.0,1558.0,2188.0,1.0
36396.0,2025.0,1682.0,1.0
36468.0,1051.0,1327.0,1.0
36955.0,874.0,1247.0,1.0
37370.0,449.0,2475.0,1.0
37393.0,2096.0,2768.0,1.0
37585.0,735.0,358.0,1.0
37603.0,575.0,781.0,1.0
38481.0,774.0,2466.0,1.0
38585.0,1561.0,1175.0,1.0
38867.0,178.0,1475.0,1.0
39257.0,5494.0,563.0,1.0
39390.0,436.0,5037.0,1.0
39852.0,326.0,942.0,1.0
40213.0,2309.0,282.0,1.0
40588.0,1313.0,1937.0,1.0
40810.0,3869.0,2926.0,1.0
40947.0,3110.0,2821.0,1.0
41352.0,637.0,12309.0,1.0
41414.0,403.0,3669.0,1.0
41835.0,967.0,1094.0,1.0
42092.0,2000.0,477.0,1.0
42298.0,1032.0,993.0,1.0
42407.0,67.0,459.0,1.0
42937.0,382.0,1089.0,1.0
43074.0,628.0,2309.0,1.0
43099.0,1212.0,2045.0,1.0
260.0,812.0,1116.0,2.0
757.0,1236.0,817.0,2.0
993.0,227.0,682.0,2.0
1494.0,1360.0,3285.0,2.0
1718.0,2446.0,1360.0,2.0
1773.0,542.0,86.0,2.0
2346.0,4984.0,3750.0,2.0
2605.0,974.0,574.0,2.0
3436.0,566.0,3791.0,2.0
3453.0,3619.0,2369.0,2.0
3606.0,37.0,113.0,2.0
4344.0,281.0,407.0,2.0
4416.0,3250.0,552.0,2.0
4543.0,2216.0,1598.0,2.0
5427.0,2192.0,377.0,2.0
5452.0,2014.0,717.0,2.0
5485.0,664.0,4127.0,2.0
5540.0,5138.0,1781.0,2.0
5606.0,3616.0,1398.0,2.0
5675.0,1122.0,3088.0,2.0
5764.0,1610.0,730.0,2.0
5883.0,4001.0,405.0,2.0
6038.0,76.0,3838.0,2.0
6384.0,672.0,96.0,2.0
6555.0,2407.0,607.0,2.0
6982.0,164.0,854.0,2.0
7158.0,2334.0,181.0,2.0
7317.0,996.0,1069.0,2.0
8247.0,1231.0,178.0,2.0
8330.0,1257.0,4579.0,2.0
8402.0,2178.0,316.0,2.0
8871.0,427.0,1582.0,2.0
9343.0,1967.0,1115.0,2.0
9550.0,477.0,5267.0,2.0
9700.0,2389.0,1839.0,2.0
9951.0,4444.0,7416.0,2.0
10021.0,602.0,4520.0,2.0
10447.0,281.0,948.0,2.0
10801.0,5053.0,1207.0,2.0
12055.0,190.0,1572.0,2.0
12265.0,34.0,1264.0,2.0
12300.0,569.0,971.0,2.0
12351.0,639.0,1491.0,2.0
13534.0,13187.0,6326.0,2.0
14588.0,855.0,192.0,2.0
15126.0,1784.0,2746.0,2.0
15210.0,409.0,563.0,2.0
15297.0,540.0,82.0,2.0
15701.0,380.0,3685.0,2.0
16610.0,5260.0,984.0,2.0
16824.0,3804.0,108.0,2.0
17475.0,1982.0,30.0,2.0
18535.0,506.0,4176.0,2.0
18625.0,394.0,902.0,2.0
18819.0,1100.0,500.0,2.0
18834.0,477.0,4668.0,2.0
19208.0,3525.0,369.0,2.0
19896.0,1431.0,3255.0,2.0
20974.0,3863.0,336.0,2.0
21787.0,1664.0,5242.0,2.0
22640.0,2109.0,6646.0,2.0
22777.0,1128.0,1984.0,2.0
23650.0,1320.0,604.0,2.0
24014.0,319.0,3000.0,2.0
24355.0,2295.0,1620.0,2.0
24855.0,1386.0,664.0,2.0
25522.0,2470.0,165.0,2.0
25708.0,229.0,46.0,2.0
26308.0,1163.0,2704.0,2.0
26431.0,272.0,1548.0,2.0
26659.0,8235.0,772.0,2.0
26941.0,335.0,45.0,2.0
27424.0,283.0,2281.0,2.0
28613.0,401.0,52.0,2.0
29862.0,324.0,3717.0,2.0
30042.0,4588.0,3723.0,2.0
30071.0,511.0,1748.0,2.0
30672.0,1597.0,1752.0,2.0
30724.0,2286.0,84.0,2.0
31746.0,218.0,3300.0,2.0
31871.0,743.0,207.0,2.0
31922.0,6335.0,70.0,2.0
31960.0,105.0,1219.0,2.0
32500.0,2823.0,316.0,2.0
33462.0,5086.0,186.0,2.0
33751.0,2073.0,1170.0,2.0
33752.0,4892.0,1009.0,2.0
33777.0,676.0,2545.0,2.0
33887.0,2071.0,3099.0,2.0
33891.0,494.0,875.0,2.0
34363.0,4059.0,4529.0,2.0
34513.0,4373.0,2683.0,2.0
34569.0,42.0,53.0,2.0
34602.0,882.0,5567.0,2.0
34663.0,997.0,1524.0,2.0
34746.0,2237.0,2734.0,2.0
35196.0,185.0,113.0,2.0
35671.0,568.0,2298.0,2.0
35727.0,822.0,1666.0,2.0
35822.0,228.0,1741.0,2.0
35930.0,50.0,296.0,2.0
36252.0,3298.0,22.0,2.0
36707.0,3941.0,4093.0,2.0
36888.0,339.0,3418.0,2.0
37003.0,3937.0,108.0,2.0
37144.0,6799.0,5207.0,2.0
37706.0,3230.0,6110.0,2.0
37880.0,1425.0,991.0,2.0
38011.0,4264.0,78.0,2.0
38031.0,2217.0,1673.0,2.0
39141.0,923.0,938.0,2.0
39308.0,567.0,50.0,2.0
39721.0,978.0,3456.0,2.0
40570.0,619.0,555.0,2.0
41198.0,3082.0,657.0,2.0
41327.0,362.0,453.0,2.0
41744.0,2394.0,472.0,2.0
42427.0,1747.0,280.0,2.0
42826.0,2155.0,546.0,2.0
43171.0,3826.0,2570.0,2.0
211.0,2522.0,567.0,3.0
348.0,1363.0,1426.0,3.0
1574.0,872.0,1715.0,3.0
1772.0,1676.0,3285.0,3.0
1832.0,13.0,1083.0,3.0
1866.0,2511.0,4286.0,3.0
2154.0,1631.0,523.0,3.0
2163.0,1269.0,2386.0,3.0
3153.0,3245.0,1278.0,3.0
3232.0,471.0,586.0,3.0
3500.0,216.0,5496.0,3.0
3782.0,3442.0,303.0,3.0
4081.0,667.0,429.0,3.0
4842.0,302.0,631.0,3.0
5015.0,1921.0,68.0,3.0
5183.0,1132.0,524.0,3.0
5195.0,235.0,2532.0,3.0
5257.0,769.0,2202.0,3.0
5368.0,1302.0,6055.0,3.0
5816.0,239.0,157.0,3.0
5982.0,1063.0,5614.0,3.0
6018.0,1056.0,374.0,3.0
6149.0,141.0,1319.0,3.0
6302.0,1885.0,1862.0,3.0
6418.0,721.0,1276.0,3.0
6422.0,71.0,745.0,3.0
6493.0,2033.0,217.0,3.0
6634.0,1872.0,6558.0,3.0
6987.0,1041.0,453.0,3.0
7075.0,1735.0,560.0,3.0
7119.0,716.0,422.0,3.0
7405.0,857.0,374.0,3.0
7780.0,1655.0,261.0,3.0
7972.0,185.0,1556.0,3.0
8049.0,2245.0,183.0,3.0
8077.0,1505.0,126.0,3.0
8170.0,2324.0,2396.0,3.0
8619.0,1591.0,2276.0,3.0
8665.0,3596.0,1146.0,3.0
8871.0,940.0,7462.0,3.0
9225.0,1194.0,139.0,3.0
9240.0,249.0,7834.0,3.0
9460.0,791.0,463.0,3.0
9504.0,338.0,971.0,3.0
9721.0,6226.0,2337.0,3.0
10424.0,152.0,128.0,3.0
11032.0,2348.0,5589.0,3.0
11086.0,1069.0,3791.0,3.0
